movie_id,actor_id
2575,1216
2576,1316
2577,1317
2578,1318
2579,520
2580,26
2581,202
2582,858
2583,106
2584,1319
2585,283
2586,1320
2587,85
2588,1321
2589,4
2590,1322
2591,212
2592,1323
2593,1324
2594,252
2595,1320
2596,177
2597,1325
2598,305
2599,274
2600,1035
2601,1326
2602,1327
2603,596
2604,1328
2605,607
2606,301
2607,736
2608,1329
2609,716
2610,1330
2611,1331
2612,276
2613,1332
2614,1081
2615,862
2616,946
2617,338
2618,1307
2619,1333
2620,896
2621,718
2622,7
2623,1334
2624,517
2625,688
2626,1335
2627,1336
2628,90
2629,1337
2630,1338
2631,273
2632,1259
2633,269
2634,175
2635,996
2636,1339
2637,469
2638,718
2639,1340
2640,357
2641,1338
2642,1341
2643,346
2644,1342
2645,1343
2646,85
2647,1344
2648,1345
2649,1346
2650,269
2651,178
2652,1347
2653,435
2654,1348
2655,1349
2656,538
2657,106
2658,273
2659,26
2660,49
2661,794
2662,1350
2663,1351
2664,718
2665,997
2666,161
2667,1081
2668,1352
2669,1001
2670,1155
2671,588
2672,178
2673,45
2674,27
2675,42
2676,119
2677,1108
2678,1353
2679,440
2680,106
2681,1354
2682,554
2683,1355
2684,201
2685,680
2686,718
2687,13
2688,1356
2689,102
2690,702
2691,177
2692,172
2693,346
2694,322
2695,643
2696,115
2697,1357
2698,1358
2699,78
2700,208
2701,1003
2702,1359
2703,1360
2704,1361
2705,1362
2706,1363
2707,320
2708,1364
2709,922
2710,273
2711,1365
2712,1366
2713,1367
2714,634
2715,148
2716,28
2717,533
2718,1368
2719,106
2720,755
2721,1369
2722,1370
2723,1371
2724,520
2725,1372
2726,1373
2727,1374
2728,1375
2729,371
2730,1376
2731,373
2732,1377
2733,1378
2734,922
2735,142
2736,869
2737,378
2738,101
2739,1379
2740,289
2741,242
2742,1380
2743,1381
2744,1382
2745,1383
2746,73
2747,286
2748,307
2749,1384
2750,1287
2751,1385
2752,1088
2753,864
2754,1386
2755,1387
2756,1274
2757,1388
2758,119
2759,371
2760,1389
2761,1390
2762,90
2763,748
2764,1069
2765,1391
2766,1392
2767,1393
2768,10
2769,1394
2770,763
2771,1395
2772,554
2773,1396
2774,638
2775,150
2776,1397
2777,1398
2778,1399
2779,1378
2780,1400
2781,901
2782,1401
2783,377
2784,1402
2785,1403
2786,1184
2787,276
2788,1404
2789,1405
2790,305
2791,1245
2792,1406
2793,613
2794,321
2795,1407
2796,1408
2797,319
2798,87
2799,1409
2800,1410
2801,1411
2802,352
2803,181
2804,104
2805,7
2806,1412
2807,681
2808,667
2809,1413
2810,1414
2811,148
2812,185
2813,1268
2814,1415
2815,101
2816,491
2817,708
2818,106
2819,1416
2820,1140
2821,1417
2822,1418
2823,27
2824,708
2825,1419
2826,1420
2827,1421
2828,280
2829,1422
2830,848
2831,396
2832,1423
2833,1424
2834,1064
2835,346
2836,1425
2837,742
2838,1426
2839,580
2840,1427
2841,104
2842,1195
2843,715
2844,647
2845,1275
2846,1428
2847,1429
2848,36
2849,1430
2850,26
2851,786
2852,178
2853,378
2854,115
2855,1431
2856,87
2857,1432
2858,1433
2859,123
2860,150
2861,71
2862,71
2863,1434
2864,90
2865,585
2866,767
2867,473
2868,850
2869,106
2870,115
2871,551
2872,1435
2873,996
2874,1436
2875,596
2876,357
2877,331
2878,1437
2879,1438
2880,469
2881,696
2882,737
2883,869
2884,1439
2885,1440
2886,1441
2887,1442
2888,1443
2889,1099
2890,669
2891,1444
2892,94
2893,864
2894,1445
2895,45
2896,15
2897,321
2898,1446
2899,1447
2900,383
2901,1137
2902,1448
2903,845
2904,357
2905,328
2906,1308
2907,594
2908,1449
2909,1450
2910,1451
2911,30
2912,1452
2913,308
2914,1453
2915,1454
2916,1455
2917,1456
2918,749
2919,1457
2920,93
2921,859
2922,1458
2923,525
2924,383
2925,1459
2926,1460
2927,1021
2928,76
2929,1461
2930,1462
2931,1463
2932,1464
2933,498
2934,1465
2935,1466
2936,1220
2937,429
2938,914
2939,193
2940,115
2941,212
2942,1467
2943,1468
2944,424
2945,816
2946,874
2947,1188
2948,1333
2949,167
2950,680
2951,1469
2952,34
2953,157
2954,1470
2955,1471
2956,877
2957,1472
2958,1473
2959,1474
2960,1475
2961,1476
2962,442
2963,1477
2964,225
2965,270
2966,1478
2967,1479
2968,1480
2969,52
2970,206
2971,178
2972,428
2973,680
2974,1326
2975,215
2976,673
2977,320
2978,1481
2979,1482
2980,178
2981,1483
2982,1484
2983,1485
2984,576
2985,1486
2986,1487
2987,375
2988,1488
2989,1125
2990,661
2991,1489
2992,94
2993,124
2994,157
2995,1417
2996,1456
2997,119
2998,1490
2999,702
3000,1491
3001,766
3002,1492
3003,1493
3004,1494
3005,1495
3006,526
3007,1081
3008,371
3009,1496
3010,24
3011,974
3012,1497
3013,1498
3014,997
3015,1499
3016,106
3017,1036
3018,1500
3019,320
3020,102
3021,1501
3022,1502
3023,252
3024,564
3025,1503
3026,731
3027,1504
3028,927
3029,1505
3030,1506
3031,104
3032,1507
3033,1508
3034,27
3035,1509
3036,173
3037,1510
3038,352
3039,346
3040,646
3041,1511
3042,1463
3043,1512
3044,704
3045,1513
3046,1514
3047,376
3048,1415
3049,84
3050,1515
3051,1516
3052,666
3053,89
3054,426
3055,1517
3056,142
3057,1518
3058,252
3059,1362
3060,873
3061,1519
3062,76
3063,1520
3064,82
3065,1521
3066,181
3067,174
3068,864
3069,525
3070,580
3071,27
3072,469
3073,548
3074,4
3075,1522
3076,78
3077,169
3078,379
3079,1523
3080,1524
3081,1525
3082,480
3083,1526
3084,437
3085,681
3086,32
3087,1527
3088,1528
3089,1529
3090,576
3091,1530
3092,1531
3093,1532
3094,1533
3095,1534
3096,541
3097,1535
3098,633
3099,511
3100,1536
3101,1537
3102,1538
3103,1539
3104,184
3105,1540
3106,850
3107,346
3108,1541
3109,1542
3110,219
3111,606
3112,704
3113,186
3114,696
3115,1543
3116,166
3117,1544
3118,32
3119,1222
3120,1545
3121,922
3122,289
3123,1189
3124,42
3125,1546
3126,1547
3127,1235
3128,215
3129,669
3130,1548
3131,1549
3132,1550
3133,1551
3134,1552
3135,322
3136,184
3137,685
3138,283
3139,1553
3140,439
3141,1554
3142,89
3143,799
3144,341
3145,1444
3146,1555
3147,426
3148,90
3149,557
3150,510
3151,1556
3152,853
3153,930
3154,1557
3155,704
3156,731
3157,1558
3158,1559
3159,1326
3160,374
3161,113
3162,163
3163,1560
3164,731
3165,1561
3166,1562
3167,751
3168,114
3169,1563
3170,1564
3171,1565
3172,711
3173,704
3174,1566
3175,845
3176,93
3177,71
3178,85
3179,595
3180,466
3181,373
3182,283
3183,1567
3184,1568
3185,26
3186,512
3187,1372
3188,469
3189,273
3190,1415
3191,1569
3192,669
3193,1010
3194,1570
3195,602
3196,1059
3197,1571
3198,1572
3199,13
3200,1573
3201,121
3202,375
3203,695
3204,1574
3205,1575
3206,794
3207,596
3208,117
3209,1
3210,437
3211,1576
3212,1577
3213,1453
3214,1578
3215,1579
3216,716
3217,1253
3218,1580
3219,1581
3220,1582
3221,1412
3222,952
3223,273
3224,32
3225,699
3226,249
3227,1094
3228,1583
3229,178
3230,1584
3231,1585
3232,217
3233,739
3234,379
3235,1586
3236,538
3237,1587
3238,215
3239,1588
3240,375
3241,1589
3242,762
3243,307
3244,262
3245,225
3246,1301
3247,1590
3248,1365
3249,90
3250,858
3251,102
3252,15
3253,304
3254,1591
3255,94
3256,1592
3257,1593
3258,827
3259,1594
3260,511
3261,370
3262,1595
3263,1596
3264,1237
3265,185
3266,1597
3267,362
3268,1094
3269,538
3270,1598
3271,1
3272,718
3273,1599
3274,1600
3275,1601
3276,621
3277,1602
3278,1603
3279,320
3280,1310
3281,115
3282,1604
3283,1605
3284,89
3285,560
3286,1606
3287,1607
3288,1608
3289,1034
3290,325
3291,1609
3292,1610
3293,379
3294,150
3295,448
3296,164
3297,1088
3298,874
3299,1611
3300,1612
3301,1613
3302,1614
3303,1615
3304,1616
3305,1617
3306,1618
3307,1619
3308,1097
3309,1062
3310,1620
3311,882
3312,1621
3313,1453
3314,1622
3315,177
3316,1136
3317,1623
3318,301
3319,206
3320,1292
3321,126
3322,716
3323,1624
3324,1625
3325,1410
3326,1626
3327,1627
3328,71
3329,538
3330,1628
3331,613
3332,106
3333,1629
3334,87
3335,1630
3336,464
3337,372
3338,343
3339,448
3340,1631
3341,1632
3342,490
3343,996
3344,1584
3345,1633
3346,1162
3347,509
3348,1010
3349,448
3350,1035
3351,1634
3352,1635
3353,1636
3354,82
3355,102
3356,73
3357,1456
3358,1637
3359,526
3360,469
3361,1044
3362,484
3363,1638
3364,1639
3365,182
3366,852
3367,141
3368,1019
3369,119
3370,1519
3371,87
3372,437
3373,211
3374,121
3375,1640
3376,1641
3377,867
3378,164
3379,1642
3380,1643
3381,1644
3382,1645
3383,222
3384,273
3385,352
3386,1646
3387,1647
3388,1648
3389,1649
3390,426
3391,87
3392,238
3393,1650
3394,1068
3395,1651
3396,1652
3397,1653
3398,1108
3399,94
3400,210
3401,82
3402,1654
3403,232
3404,1499
3405,174
3406,377
3407,718
3408,1655
3409,637
3410,1656
3411,548
3412,504
3413,85
3414,1657
3415,1053
3416,574
3417,429
3418,89
3419,1658
3420,1659
3421,1660
3422,1605
3423,1661
3424,26
3425,520
3426,285
3427,810
3428,1001
3429,1662
3430,1162
3431,383
3432,1034
3433,646
3434,371
3435,45
3436,570
3437,184
3438,1663
3439,37
3440,1664
3441,119
3442,1508
3443,1036
3444,1665
3445,124
3446,352
3447,1666
3448,1235
3449,1667
3450,98
3451,1003
3452,800
3453,1668
3454,30
3455,800
3456,1669
3457,751
3458,1670
3459,1671
3460,1672
3461,850
3462,1673
3463,34
3464,704
3465,1571
3466,1125
3467,155
3468,87
3469,469
3470,1674
3471,1675
3472,1676
3473,115
3474,1677
3475,376
3476,262
3477,109
3478,307
3479,1678
3480,1679
3481,747
3482,1680
3483,1125
3484,1681
3485,591
3486,33
3487,677
3488,383
3489,1682
3490,1313
3491,26
3492,274
3493,1683
3494,469
3495,583
3496,996
3497,718
3498,177
3499,469
3500,321
3501,1684
3502,1685
3503,477
3504,850
3505,1686
3506,444
3507,1687
3508,1688
3509,27
3510,1081
3511,1689
3512,1690
3513,320
3514,952
3515,1691
3516,1692
3517,1156
3518,1432
3519,526
3520,1693
3521,216
3522,704
3523,126
3524,1694
3525,1695
3526,229
3527,1696
3528,549
3529,49
3530,45
3531,1697
3532,1698
3533,341
3534,1059
3535,1699
3536,1700
3537,1701
3538,8
3539,1493
3540,802
3541,32
3542,1702
3543,415
3544,1005
3545,1703
3546,1704
3547,520
3548,719
3549,801
3550,1705
3551,1386
3552,1706
3553,1707
3554,1245
3555,538
3556,1708
3557,1709
3558,72
3559,1710
3560,1162
3561,330
3562,1711
3563,887
3564,1712
3565,1713
3566,1167
3567,1714
3568,728
3569,98
3570,1228
3571,1715
3572,1081
3573,1036
3574,646
3575,1716
3576,1717
3577,1718
3578,383
3579,1417
3580,1108
3581,566
3582,788
3583,1183
3584,71
3585,1719
3586,1720
3587,187
3588,1273
3589,1721
3590,71
3591,1722
3592,1723
3593,1724
3594,283
3595,747
3596,635
3597,333
3598,1725
3599,109
3600,444
3601,149
3602,1359
3603,1726
3604,437
3605,1727
3606,1728
3607,1729
3608,310
3609,215
3610,1541
3611,876
3612,1730
3613,1731
3614,104
3615,786
3616,36
3617,918
3618,880
3619,632
3620,1732
3621,469
3622,215
3623,1145
3624,1733
3625,403
3626,1734
3627,739
3628,1735
3629,1736
3630,509
3631,1737
3632,1428
3633,26
3634,762
3635,240
3636,1738
3637,1739
3638,548
3639,1213
3640,1740
3641,1741
3642,1742
3643,638
3644,1743
3645,352
3646,603
3647,704
3648,1744
3649,1260
3650,1745
3651,1746
3652,1747
3653,28
3654,38
3655,638
3656,1748
3657,124
3658,82
3659,1749
3660,371
3661,512
3662,276
3663,1750
3664,101
3665,1751
3666,307
3667,526
3668,772
3669,1752
3670,320
3671,178
3672,696
3673,827
3674,1753
3675,8
3676,1754
3677,469
3678,779
3679,102
3680,172
3681,1755
3682,307
3683,1756
3684,1227
3685,166
3686,842
3687,1757
3688,1000
3689,1758
3690,1759
3691,262
3692,1760
3693,1761
3694,1762
3695,1763
3696,781
3697,383
3698,1764
3699,1765
3700,1108
3701,301
3702,1766
3703,999
3704,587
3705,1767
3706,739
3707,1768
3708,1769
3709,26
3710,384
3711,745
3712,318
3713,1456
3714,1770
3715,124
3716,1771
3717,1772
3718,1287
3719,1773
3720,1774
3721,1775
3722,1776
3723,1777
3724,1778
3725,1728
3726,1779
3727,78
3728,101
3729,799
3730,704
3731,1780
3732,1781
3733,704
3734,206
3735,1782
3736,1783
3737,352
3738,307
3739,1784
3740,1785
3741,32
3742,1786
3743,654
3744,1787
3745,1386
3746,1788
3747,1789
3748,321
3749,310
3750,34
3751,178
3752,1790
3753,36
3754,178
3755,704
3756,352
3757,38
3758,177
3759,574
3760,1791
3761,426
3762,171
3763,1792
3764,517
3765,1793
3766,1794
3767,1795
3768,739
3769,352
3770,775
3771,1415
3772,1796
3773,1797
3774,1798
3775,1799
3776,131
3777,1134
3778,1800
3779,1801
3780,1145
3781,1802
3782,864
3783,1803
3784,258
3785,498
3786,933
3787,439
3788,421
3789,1804
3790,252
3791,891
3792,163
3793,717
3794,1805
3795,704
3796,692
3797,977
3798,1806
3799,1807
3800,26
3801,526
3802,253
3803,126
3804,1808
3805,869
3806,187
3807,194
3808,1809
3809,1081
3810,1810
3811,1811
3812,1812
3813,144
3814,377
3815,177
3816,1813
3817,470
3818,1814
3819,1815
3820,1816
3821,716
3822,1817
3823,1818
3824,1819
3825,1820
3826,1821
3827,102
3828,1822
3829,934
3830,760
3831,1823
3832,101
3833,1824
3834,1825
3835,739
3836,1826
3837,942
3838,1827
3839,1828
3840,305
3841,1235
3842,38
3843,305
3844,1829
3845,1213
3846,1830
3847,444
3848,1831
3849,175
3850,45
3851,547
3852,1832
3853,633
3854,1833
3855,1212
3856,827
3857,1386
3858,305
3859,1834
3860,1835
3861,1836
3862,576
3863,262
3864,850
3865,1837
3866,32
3867,469
3868,1198
3869,664
3870,38
3871,41
3872,1838
3873,1839
3874,90
3875,757
3876,384
3877,767
3878,357
3879,1840
3880,1831
3881,144
3882,1841
3883,177
3884,1842
3885,307
3886,240
3887,606
3888,1843
3889,531
3890,1844
3891,1845
3892,1846
3893,196
3894,352
3895,305
3896,1847
3897,1848
3898,1849
3899,1850
3900,1370
3901,1851
3902,283
3903,1852
3904,1853
3905,1854
3906,1855
3907,1856
3908,1857
3909,1858
3910,728
3911,1859
3912,539
3913,1860
3914,135
3915,1861
3916,357
3917,432
3918,36
3919,1862
3920,102
3921,1863
3922,1864
3923,1865
3924,1275
3925,346
3926,1866
3927,121
3928,1867
3929,1868
3930,28
3931,1869
3932,1870
3933,1871
3934,1369
3935,1872
3936,469
3937,1873
3938,1874
3939,384
3940,1875
3941,1876
3942,1877
3943,1329
3944,1878
3945,1770
3946,259
3947,283
3948,680
3949,305
3950,1879
3951,1880
3952,1881
3953,747
3954,1882
3955,30
3956,1883
3957,340
3958,1378
3959,22
3960,704
3961,340
3962,1884
3963,1885
3964,172
3965,72
3966,1886
3967,1016
3968,85
3969,1887
3970,1888
3971,72
3972,1889
3973,788
3974,1890
3975,1891
3976,102
3977,122
3978,1892
3979,1893
3980,1894
3981,352
3982,576
3983,42
3984,1036
3985,71
3986,1895
3987,1896
3988,967
3989,370
3990,1897
3991,152
3992,850
3993,1452
3994,1898
3995,157
3996,1194
3997,1899
3998,1900
3999,305
4000,401
4001,172
4002,352
4003,1901
4004,1902
4005,26
4006,101
4007,925
4008,1903
4009,1359
4010,290
4011,1904
4012,1905
4013,1052
4014,1906
4015,1200
4016,251
4017,215
4018,252
4019,1907
4020,1908
4021,634
4022,1909
4023,1910
4024,439
4025,163
4026,1245
4027,1911
4028,1912
4029,343
4030,1913
4031,1213
4032,1090
4033,44
4034,897
4035,393
4036,82
4037,1914
4038,1915
4039,864
4040,119
4041,1916
4042,124
4043,1917
4044,124
4045,682
4046,1918
4047,1
4048,1260
4049,576
4050,504
4051,1919
4052,1904
4053,1920
4054,504
4055,1137
4056,1353
4057,191
4058,1276
4059,1921
4060,1192
4061,1922
4062,1923
4063,1924
4064,469
4065,155
4066,423
4067,1925
4068,1926
4069,1927
4070,1928
4071,713
4072,1907
4073,102
4074,377
4075,26
4076,1929
4077,1930
4078,1931
4079,184
4080,1932
4081,142
4082,1933
4083,606
4084,1320
4085,1934
4086,1935
4087,1428
4088,1936
4089,1937
4090,1938
4091,1313
4092,1939
4093,1940
4094,1941
4095,26
4096,1942
4097,960
4098,432
4099,718
4100,1791
4101,1907
4102,1090
4103,276
4104,1685
4105,1943
4106,142
4107,1561
4108,751
4109,1428
4110,1944
4111,1945
4112,15
4113,1946
4114,1586
4115,922
4116,1947
4117,1948
4118,1949
4119,464
4120,89
4121,268
4122,1950
4123,1108
4124,1951
4125,176
4126,1952
4127,1953
4128,1954
4129,1955
4130,305
4131,1791
4132,749
4133,1956
4134,1957
4135,144
4136,1523
4137,1958
4138,525
4139,371
4140,1959
4141,341
4142,1635
4143,1960
4144,1951
4145,1961
4146,1962
4147,920
4148,526
4149,202
4150,1200
4151,895
4152,677
4153,115
4154,819
4155,1963
4156,1785
4157,1964
4158,788
4159,397
4160,1965
4161,1966
4162,480
4163,1967
4164,36
4165,1968
4166,512
4167,1135
4168,1969
4169,1793
4170,1970
4171,1971
4172,1513
4173,482
4174,10
4175,1972
4176,242
4177,1973
4178,1974
4179,1975
4180,1976
4181,1275
4182,1977
4183,60
4184,1978
4185,1979
4186,202
4187,739
4188,599
4189,646
4190,1775
4191,1980
4192,1981
4193,1982
4194,1983
4195,1984
4196,186
4197,1374
4198,1985
4199,1986
4200,1987
4201,1988
4202,1989
4203,1990
4204,162
4205,1991
4206,1992
4207,1993
4208,119
4209,94
4210,7
4211,444
4212,1994
4213,910
4214,1995
4215,222
4216,1996
4217,1997
4218,1998
4219,1999
4220,2000
4221,2001
4222,215
4223,1676
4224,867
4225,2002
4226,2003
4227,2004
4228,2005
4229,458
4230,1605
4231,655
4232,1951
4233,194
4234,375
4235,2006
4236,2007
4237,2008
4238,2009
4239,2010
4240,534
4241,767
4242,212
4243,596
4244,861
4245,225
4246,2011
4247,737
4248,1970
4249,855
4250,227
4251,2012
4252,781
4253,858
4254,178
4255,1738
4256,677
4257,26
4258,2013
4259,1407
4260,352
4261,2014
4262,119
4263,2015
4264,945
4265,972
4266,2016
4267,2017
4268,144
4269,379
4270,298
4271,2018
4272,2019
4273,704
4274,2020
4275,124
4276,1213
4277,38
4278,2021
4279,2022
4280,73
4281,181
4282,2023
4283,1969
4284,937
4285,722
4286,2024
4287,426
4288,1557
4289,2025
4290,2026
4291,2027
4292,2028
4293,2029
4294,2030
4295,2031
4296,2032
4297,2033
4298,26
4299,2034
4300,587
4301,670
4302,554
4303,2035
4304,373
4305,222
4306,1544
4307,2036
4308,2037
4309,1544
4310,90
4311,2038
4312,1701
4313,2039
4314,2040
4315,599
4316,994
4317,1594
4318,2041
4319,1081
4320,731
4321,2042
4322,1857
4323,2043
4324,2044
4325,2045
4326,426
4327,1453
4328,71
4329,538
4330,107
4331,715
4332,2046
4333,2047
4334,333
4335,2048
4336,1732
4337,1119
4338,182
4339,2013
4340,1467
4341,1139
4342,134
4343,713
4344,2049
4345,2050
4346,2051
4347,1583
4348,2052
4349,2053
4350,2054
4351,146
4352,2055
4353,2056
4354,1597
4355,2057
4356,2058
4357,446
4358,2059
4359,2060
4360,758
4361,669
4362,549
4363,101
4364,227
4365,219
4366,766
4367,1302
4368,1307
4369,32
4370,85
4371,2061
4372,1711
4373,2062
4374,972
4375,1818
4376,734
4377,793
4378,1337
4379,2063
4380,157
4381,1734
4382,2064
4383,2065
4384,1307
4385,2066
4386,215
4387,2067
4388,2068
4389,2069
4390,262
4391,281
4392,2070
4393,371
4394,320
4395,448
4396,2071
4397,1889
4398,174
4399,2072
4400,2073
4401,2074
4402,208
4403,907
4404,1104
4405,215
4406,2075
4407,741
4408,2076
4409,2077
4410,1108
4411,2078
4412,1764
4413,206
4414,918
4415,1590
4416,2079
4417,2080
4418,258
4419,48
4420,2081
4421,379
4422,796
4423,1094
4424,640
4425,2082
4426,474
4427,1439
4428,718
4429,1013
4430,102
4431,2083
4432,43
4433,2084
4434,2085
4435,2008
4436,2086
4437,2087
4438,36
4439,2088
4440,2089
4441,13
4442,1035
4443,149
4444,2090
4445,2091
4446,2092
4447,157
4448,439
4449,2093
4450,818
4451,964
4452,255
4453,2094
4454,1035
4455,994
4456,439
4457,603
4458,2095
4459,2096
4460,2097
4461,1361
4462,547
4463,2098
4464,2099
4465,2100
4466,512
4467,788
4468,525
4469,251
4470,2101
4471,2102
4472,2103
4473,2104
4474,2105
4475,307
4476,588
4477,2106
4478,318
4479,2107
4480,2108
4481,101
4482,2109
4483,2110
4484,2111
4485,2112
4486,177
4487,767
4488,1275
4489,711
4490,142
4491,163
4492,2113
4493,2114
4494,232
4495,2115
4496,2116
4497,1815
4498,2117
4499,1237
4500,2118
4501,748
4502,2119
4503,2120
4504,1143
4505,2121
4506,210
4507,2122
4508,415
4509,2123
4510,142
4511,1059
4512,2124
4513,2125
4514,2126
4515,1338
4516,32
4517,2127
4518,2128
4519,1374
4520,864
4521,2129
4522,314
4523,1094
4524,2130
4525,685
4526,307
4527,2131
4528,2132
4529,2133
4530,352
4531,225
4532,2134
4533,242
4534,109
4535,2135
4536,1202
4537,1260
4538,669
4539,702
4540,735
4541,2136
4542,2019
4543,1834
4544,1321
4545,2137
4546,692
4547,2138
4548,2139
4549,796
4550,174
4551,1237
4552,2140
4553,252
4554,415
4555,2141
4556,2142
4557,2143
4558,2144
4559,2145
4560,26
4561,290
4562,576
4563,464
4564,2146
4565,124
4566,2147
4567,129
4568,212
4569,1157
4570,937
4571,1108
4572,2148
4573,2149
4574,2150
4575,1642
4576,162
4577,192
4578,2151
4579,2152
4580,577
4581,714
4582,142
4583,2028
4584,108
4585,2153
4586,2154
4587,15
4588,2155
4589,2156
4590,310
4591,2157
4592,970
4593,224
4594,2158
4595,2159
4596,2160
4597,239
4598,2161
4599,2162
4600,2163
4601,325
4602,149
4603,1198
4604,2164
4605,2165
4606,242
4607,2166
4608,2167
4609,2168
4610,2169
4611,2170
4612,2171
4613,104
4614,1835
4615,557
4616,2172
4617,2173
4618,930
4619,415
4620,2174
4621,2175
4622,2176
4623,869
4624,2177
4625,2178
4626,2179
4627,788
4628,2180
4629,2181
4630,2182
4631,907
4632,538
4633,2183
4634,986
4635,131
4636,63
4637,2184
4638,761
4639,2185
4640,2186
4641,2187
4642,208
4643,2188
4644,2189
4645,788
4646,2190
4647,428
4648,1990
4649,2191
4650,2192
4651,1768
4652,2193
4653,2194
4654,38
4655,1396
4656,2195
4657,119
4658,2196
4659,480
4660,2197
4661,2198
4662,1907
4663,655
4664,2199
4665,1408
4666,2200
4667,78
4668,2201
4669,2202
4670,1852
4671,2203
4672,852
4673,2204
4674,31
4675,2205
4676,2206
4677,2207
4678,329
4679,71
4680,1811
4681,1628
4682,168
4683,2208
4684,2209
4685,2032
4686,152
4687,1964
4688,2210
4689,2211
4690,283
4691,1034
4692,379
4693,638
4694,172
4695,2212
4696,1712
4697,2213
4698,1019
4699,238
4700,649
4701,2214
4702,2215
4703,685
4704,142
4705,959
4706,2216
4707,2217
4708,2218
4709,632
4710,619
4711,2219
4712,89
4713,2220
4714,82
4715,667
4716,2221
4717,2222
4718,2223
4719,375
4720,2224
4721,2225
4722,2226
4723,1079
4724,739
4725,2227
4726,21
4727,2228
4728,71
4729,124
4730,2229
4731,2230
4732,2231
4733,429
4734,2232
4735,115
4736,2233
4737,2234
4738,2235
4739,1292
4740,90
4741,142
4742,447
4743,2236
4744,172
4745,2237
4746,1820
4747,2238
4748,2239
4749,2240
4750,2241
4751,1484
4752,2242
4753,2243
4754,609
4755,560
4756,2244
4757,2245
4758,2246
4759,570
4760,2247
4761,1969
4762,994
4763,194
4764,73
4765,2248
4766,464
4767,2249
4768,2250
4769,2251
4770,1372
4771,2252
4772,1307
4773,2253
4774,106
4775,1136
4776,2254
4777,1303
4778,2255
4779,2256
4780,93
4781,2257
4782,195
4783,375
4784,2258
4785,2259
4786,224
4787,2260
4788,2261
4789,788
4790,1901
4791,637
4792,1734
4793,101
4794,2262
4795,1287
4796,249
4797,1198
4798,214
4799,2263
4800,350
4801,2264
4802,2265
4803,2266
4804,375
4805,2267
4806,2268
4807,2269
4808,972
4809,1234
4810,437
4811,2270
4812,2271
4813,2272
4814,2273
4815,992
4816,212
4817,1990
4818,102
4819,2274
4820,716
4821,2275
4822,2085
4823,157
4824,2276
4825,1920
4826,268
4827,2277
4828,2278
4829,2279
4830,2280
4831,2281
4832,2282
4833,36
4834,2283
4835,152
4836,2284
4837,1876
4838,290
4839,1907
4840,2285
4841,252
4842,1697
4843,2286
4844,2287
4845,2288
4846,730
4847,656
4848,2289
4849,144
4850,2290
4851,1361
4852,85
4853,2291
4854,2292
4855,1081
4856,2041
4857,2257
4858,438
4859,646
4860,2155
4861,799
4862,556
4863,382
4864,1734
4865,2293
4866,2294
4867,2295
4868,2296
4869,2297
4870,2298
4871,432
4872,2299
4873,2300
4874,2301
4875,1162
4876,2302
4877,525
4878,2303
4879,1513
4880,2304
4881,26
4882,1192
4883,2305
4884,234
4885,157
4886,997
4887,28
4888,1139
4889,2306
4890,1577
